variant_name,training_iteration,time_total_s,timesteps_total,episode_reward_mean,episode_len_mean,defender_reward,attacker_reward,defender_policy_loss,attacker_policy_loss,defender_entropy,attacker_entropy
去除LSTM,80,515.6654582023621,88000,-228.52,100.0,655.81,-884.33,-0.025471975871672232,-0.04102384979940123,2.1039489454693263,2.6504527674780953
去除LSTM,81,522.1201498508453,89100,-186.97,100.0,613.88,-800.85,-0.0416668168683019,-0.037558829298035966,2.2505626148647733,2.559302963150872
去除LSTM,82,528.5399429798126,90200,-203.01,100.0,616.51,-819.52,-0.03060599706756572,-0.03361743808879206,2.219475245475769,2.597767130533854
去除LSTM,83,535.041118144989,91300,-205.53,100.0,635.14,-840.67,-0.038525510010206036,-0.038817450041986175,1.978335193792979,2.6098649051454332
去除LSTM,84,541.5094351768494,92400,-181.92,100.0,622.13,-804.05,-0.03688104538660911,-0.04070620606135991,2.0698501971032885,2.592446764310201
去除LSTM,85,547.9034690856934,93500,-145.84,100.0,579.74,-725.58,-0.029746976711450972,-0.035373700636490764,2.397220754623413,2.4598787307739256
去除LSTM,86,554.4572780132294,94600,-99.51,100.0,535.09,-634.6,-0.03133172939221064,-0.037162235958708656,2.1360177066591053,2.6133104960123696
去除LSTM,87,560.9214069843292,95700,-128.72,100.0,564.45,-693.17,-0.03381448788827078,-0.03804601133354784,2.1911299069722494,2.626368286874559
去除LSTM,88,567.3466169834137,96800,-82.82,100.0,514.3,-597.12,-0.041179960572885144,-0.03879188833654755,2.2751872380574545,2.442483509911431
去除LSTM,89,573.7842628955841,97900,-81.16,100.0,506.07,-587.23,-0.03645701355481934,-0.03798409381156994,2.050673400031196,2.588027556737264
去除LSTM,90,580.2232558727264,99000,-111.01,100.0,539.06,-650.07,-0.02956012080087223,-0.033990736458347076,1.9618743181228637,2.5409400675031875
去除LSTM,91,586.6339828968048,100100,-72.44,100.0,525.37,-597.81,-0.03381269817344017,-0.0369753104809206,2.193298488193088,2.508500740263197
去除LSTM,92,593.1198627948761,101200,-54.3,100.0,513.46,-567.76,-0.03064411412924528,-0.03135822891878585,2.041497451729245,2.4811976936128404
去除LSTM,93,599.5290637016296,102300,-49.15,100.0,523.15,-572.3,-0.03731968192797568,-0.02992425019490636,2.236691527896457,2.419969243473477
去除LSTM,94,605.9804527759552,103400,-55.94,100.0,536.05,-591.99,-0.03373709550489568,-0.03587705444337593,2.1038605769475303,2.527700259950426
去除LSTM,95,612.4424231052399,104500,-43.08,100.0,525.04,-568.12,-0.04357620572878255,-0.038676905885545745,2.2864232354693943,2.4178508149252997
去除LSTM,96,618.8586220741272,105600,6.72,100.0,502.93,-496.21,-0.03702980811811156,-0.031224218657654193,2.2041348854700726,2.4225294987360635
去除LSTM,97,625.282289981842,106700,-50.12,100.0,564.93,-615.05,-0.03377864393923018,-0.03402115480146474,1.7963604185316298,2.561602086491055
去除LSTM,98,631.7145850658417,107800,-40.75,100.0,549.69,-590.44,-0.03712628389087816,-0.037774996128347185,1.9506442944208782,2.5401115735371906
去除LSTM,99,638.1261742115021,108900,-22.27,100.0,531.02,-553.29,-0.03935835225404137,-0.0377494685481199,2.024362477991316,2.475475382804871
去除LSTM,100,645.1644442081451,110000,-57.93,100.0,550.85,-608.78,-0.03376977810791383,-0.030969654127127596,1.8919424573580423,2.5138302538130017
